DEPARTAMENTO;PROVINCIA;DISTRITO;UBIGEO;ANIO;TOTAL_POBLACION;TOTAL_VIVIENDA;VIVIENDAS_HABITADAS;POBLACION_CON_COBERTURA;POBLACION_SIN_COBERTURA;FECHA_CORTE
CUSCO;ESPINAR;COPORAQUE;80803;2019;20;7;6;12;8;20230810
CUSCO;ESPINAR;COPORAQUE;80803;2019;19;8;8;8;11;20230810
CUSCO;ESPINAR;COPORAQUE;80803;2019;133;43;43;100;33;20230810
CUSCO;ESPINAR;COPORAQUE;80803;2019;160;55;55;120;40;20230810
CUSCO;ESPINAR;COPORAQUE;80803;2019;67;33;33;56;11;20230810
CUSCO;ESPINAR;ALTO PICHIGUA;80808;2019;21;7;7;21;0;20230810
CUSCO;ESPINAR;ALTO PICHIGUA;80808;2019;15;8;6;15;0;20230810
CUSCO;ESPINAR;ALTO PICHIGUA;80808;2019;22;9;7;22;0;20230810
CUSCO;ESPINAR;ALTO PICHIGUA;80808;2019;65;18;15;65;0;20230810
CUSCO;ESPINAR;ALTO PICHIGUA;80808;2019;12;3;3;12;0;20230810
CUSCO;ESPINAR;ALTO PICHIGUA;80808;2019;14;8;6;14;0;20230810
CUSCO;ESPINAR;ALTO PICHIGUA;80808;2019;10;6;5;10;0;20230810
CUSCO;ESPINAR;ALTO PICHIGUA;80808;2019;20;5;5;20;0;20230810
CUSCO;ESPINAR;ALTO PICHIGUA;80808;2019;12;4;3;12;0;20230810
CUSCO;ESPINAR;ALTO PICHIGUA;80808;2019;13;9;6;13;0;20230810
CUSCO;ESPINAR;ALTO PICHIGUA;80808;2019;4;2;1;4;0;20230810
CUSCO;ESPINAR;ALTO PICHIGUA;80808;2019;24;6;6;24;0;20230810
CUSCO;ESPINAR;ALTO PICHIGUA;80808;2019;15;5;5;15;0;20230810
CUSCO;ESPINAR;ALTO PICHIGUA;80808;2019;20;6;6;20;0;20230810
CUSCO;ESPINAR;ALTO PICHIGUA;80808;2018;323;110;86;211;112;20230810
CUSCO;ESPINAR;ALTO PICHIGUA;80808;2019;20;5;5;20;0;20230810
CUSCO;ESPINAR;ALTO PICHIGUA;80808;2019;5;2;2;5;0;20230810
CUSCO;ESPINAR;ALTO PICHIGUA;80808;2019;17;6;5;17;0;20230810
CUSCO;ESPINAR;ALTO PICHIGUA;80808;2019;24;12;11;24;0;20230810
CUSCO;ESPINAR;ALTO PICHIGUA;80808;2019;38;11;9;38;0;20230810
CUSCO;ESPINAR;ALTO PICHIGUA;80808;2019;20;8;8;20;0;20230810
CUSCO;ESPINAR;ALTO PICHIGUA;80808;2019;5;3;2;5;0;20230810
CUSCO;ESPINAR;ALTO PICHIGUA;80808;2019;18;5;5;18;0;20230810
CUSCO;CANAS;LAYO;80505;2018;542;130;119;542;0;20230810
CUSCO;CANAS;LAYO;80505;2018;190;98;60;98;92;20230810
CUSCO;CANAS;LAYO;80505;2019;136;45;32;32;104;20230810
CUSCO;CANAS;LAYO;80505;2019;108;52;50;41;67;20230810
CUSCO;CANAS;LAYO;80505;2019;360;132;125;360;0;20230810
CUSCO;CANAS;LAYO;80505;2019;136;45;32;32;104;20230810
CUSCO;CANAS;QUEHUE;80507;2019;225;88;50;225;0;20230810
CUSCO;CANAS;QUEHUE;80507;2019;215;53;53;200;15;20230810
CUSCO;CANAS;QUEHUE;80507;2019;180;50;41;180;0;20230810
CUSCO;CANAS;QUEHUE;80507;2019;110;22;22;105;5;20230810
CUSCO;CANAS;QUEHUE;80507;2019;134;34;34;134;0;20230810
CUSCO;CANAS;QUEHUE;80507;2019;475;95;95;298;177;20230810
CUSCO;CANAS;QUEHUE;80507;2019;280;105;95;280;0;20230810
CUSCO;CANAS;QUEHUE;80507;2019;356;89;89;356;0;20230810
CUSCO;CANAS;QUEHUE;80507;2019;120;40;37;120;0;20230810
CUSCO;CANAS;QUEHUE;80507;2019;680;180;180;680;0;20230810
CUSCO;CANAS;QUEHUE;80507;2019;208;52;52;90;118;20230810
CUSCO;CHUMBIVILCAS;CHAMACA;80703;2018;65;20;13;13;52;20230810
CUSCO;CHUMBIVILCAS;CHAMACA;80703;2018;105;21;21;105;0;20230810
CUSCO;CANAS;CHECCA;80502;2019;160;38;32;160;0;20230810
CUSCO;CANAS;CHECCA;80502;2019;42;11;10;36;6;20230810
CUSCO;CANAS;CHECCA;80502;2019;120;40;39;120;0;20230810
CUSCO;ESPINAR;ALTO PICHIGUA;80808;2019;12;4;3;12;0;20230810
CUSCO;ESPINAR;ALTO PICHIGUA;80808;2019;30;24;15;30;0;20230810
CUSCO;ESPINAR;ALTO PICHIGUA;80808;2019;18;9;9;18;0;20230810
CUSCO;ESPINAR;ALTO PICHIGUA;80808;2019;15;5;5;15;0;20230810
CUSCO;ESPINAR;ALTO PICHIGUA;80808;2019;20;5;5;20;0;20230810
CUSCO;ESPINAR;ALTO PICHIGUA;80808;2019;12;9;6;12;0;20230810
CUSCO;ESPINAR;ALTO PICHIGUA;80808;2019;20;8;8;20;0;20230810
CUSCO;ESPINAR;ALTO PICHIGUA;80808;2019;9;3;2;9;0;20230810
CUSCO;ESPINAR;ALTO PICHIGUA;80808;2019;17;7;6;17;0;20230810
CUSCO;ESPINAR;ALTO PICHIGUA;80808;2019;32;9;8;32;0;20230810
CUSCO;ESPINAR;ALTO PICHIGUA;80808;2019;28;9;7;28;0;20230810
CUSCO;ESPINAR;ALTO PICHIGUA;80808;2019;10;5;4;10;0;20230810
CUSCO;ESPINAR;ALTO PICHIGUA;80808;2019;4;2;2;4;0;20230810
CUSCO;ESPINAR;ALTO PICHIGUA;80808;2019;10;4;4;10;0;20230810
CUSCO;ESPINAR;ALTO PICHIGUA;80808;2019;10;5;4;10;0;20230810
CUSCO;ESPINAR;ALTO PICHIGUA;80808;2019;16;6;4;16;0;20230810
CUSCO;ESPINAR;ALTO PICHIGUA;80808;2019;12;4;4;12;0;20230810
CUSCO;ESPINAR;ALTO PICHIGUA;80808;2019;22;8;7;8;14;20230810
CUSCO;ESPINAR;ALTO PICHIGUA;80808;2019;8;4;4;8;0;20230810
CUSCO;ESPINAR;ALTO PICHIGUA;80808;2019;20;6;6;20;0;20230810
CUSCO;ESPINAR;ALTO PICHIGUA;80808;2019;11;5;4;11;0;20230810
CUSCO;CANAS;CHECCA;80502;2019;16;4;3;16;0;20230810
CUSCO;CANAS;CHECCA;80502;2019;48;12;10;48;0;20230810
CUSCO;CANAS;CHECCA;80502;2019;20;8;8;20;0;20230810
CUSCO;CANAS;CHECCA;80502;2019;24;6;6;15;9;20230810
CUSCO;CANAS;CHECCA;80502;2019;42;18;15;15;27;20230810
CUSCO;CANAS;CHECCA;80502;2019;81;21;21;81;0;20230810
CUSCO;CANAS;CHECCA;80502;2019;85;20;18;25;60;20230810
CUSCO;CANAS;CHECCA;80502;2019;580;110;103;580;0;20230810
CUSCO;CANAS;CHECCA;80502;2019;36;18;16;36;0;20230810
CUSCO;CANAS;CHECCA;80502;2019;86;40;28;86;0;20230810
CUSCO;CANAS;CHECCA;80502;2018;275;60;58;275;0;20230810
CUSCO;CANAS;CHECCA;80502;2019;27;10;7;27;0;20230810
CUSCO;CANAS;CHECCA;80502;2019;76;19;19;32;44;20230810
CUSCO;CANAS;KUNTURKANKI;80503;2019;30;20;15;15;15;20230810
CUSCO;CANAS;KUNTURKANKI;80503;2019;2800;800;750;2800;0;20230810
CUSCO;CANAS;KUNTURKANKI;80503;2019;120;40;40;120;0;20230810
CUSCO;CANAS;KUNTURKANKI;80503;2019;110;35;29;110;0;20230810
CUSCO;CANAS;KUNTURKANKI;80503;2018;80;60;50;60;20;20230810
CUSCO;CANAS;KUNTURKANKI;80503;2018;170;58;51;58;112;20230810
CUSCO;CANAS;KUNTURKANKI;80503;2018;646;160;130;390;256;20230810
CUSCO;CANAS;KUNTURKANKI;80503;2018;250;30;11;152;98;20230810
CUSCO;CANAS;KUNTURKANKI;80503;2019;120;50;30;120;0;20230810
CUSCO;CANAS;KUNTURKANKI;80503;2019;200;58;58;200;0;20230810
CUSCO;CANAS;KUNTURKANKI;80503;2019;177;59;59;177;0;20230810
CUSCO;CANAS;KUNTURKANKI;80503;2019;75;15;12;75;0;20230810
CUSCO;CANAS;KUNTURKANKI;80503;2018;50;30;25;50;0;20230810
CUSCO;CANAS;KUNTURKANKI;80503;2018;210;81;70;210;0;20230810
CUSCO;CANAS;KUNTURKANKI;80503;2019;160;50;38;152;8;20230810
CUSCO;CANAS;KUNTURKANKI;80503;2019;54;24;16;54;0;20230810
CUSCO;CANAS;KUNTURKANKI;80503;2019;80;20;20;80;0;20230810
CUSCO;CANAS;KUNTURKANKI;80503;2018;120;60;50;45;75;20230810
CUSCO;CANAS;KUNTURKANKI;80503;2019;420;99;84;420;0;20230810
CUSCO;CANAS;KUNTURKANKI;80503;2019;180;60;55;180;0;20230810
CUSCO;CANAS;KUNTURKANKI;80503;2019;160;50;40;160;0;20230810
CUSCO;CANAS;KUNTURKANKI;80503;2019;30;18;8;30;0;20230810
CUSCO;CANAS;KUNTURKANKI;80503;2019;140;50;35;100;40;20230810
CUSCO;CANAS;KUNTURKANKI;80503;2019;150;50;38;150;0;20230810
CUSCO;CANAS;KUNTURKANKI;80503;2018;105;31;30;105;0;20230810
CUSCO;CANAS;KUNTURKANKI;80503;2019;300;120;100;300;0;20230810
CUSCO;CANAS;LANGUI;80504;2019;30;16;10;30;0;20230810
CUSCO;CANAS;LANGUI;80504;2018;20;12;9;20;0;20230810
CUSCO;CANAS;LANGUI;80504;2019;52;13;12;52;0;20230810
CUSCO;CANAS;LANGUI;80504;2019;32;12;8;32;0;20230810
CUSCO;CHUMBIVILCAS;CHAMACA;80703;2019;40;8;8;8;32;20230810
CUSCO;CHUMBIVILCAS;CHAMACA;80703;2018;45;7;6;6;39;20230810
CUSCO;CHUMBIVILCAS;CHAMACA;80703;2018;200;44;44;168;32;20230810
CUSCO;CHUMBIVILCAS;CHAMACA;80703;2018;38;8;8;38;0;20230810
CUSCO;CHUMBIVILCAS;CHAMACA;80703;2018;395;79;79;79;316;20230810
CUSCO;CHUMBIVILCAS;CHAMACA;80703;2019;956;602;598;956;0;20230810
CUSCO;CHUMBIVILCAS;CHAMACA;80703;2018;40;9;9;40;0;20230810
CUSCO;CHUMBIVILCAS;CHAMACA;80703;2018;34;9;9;8;26;20230810
CUSCO;CHUMBIVILCAS;CHAMACA;80703;2018;9;3;2;9;0;20230810
CUSCO;CHUMBIVILCAS;CHAMACA;80703;2018;315;63;63;315;0;20230810
CUSCO;CHUMBIVILCAS;CHAMACA;80703;2019;22;13;9;22;0;20230810
CUSCO;CHUMBIVILCAS;CHAMACA;80703;2019;246;30;24;24;222;20230810
CUSCO;CHUMBIVILCAS;CHAMACA;80703;2019;22;10;10;22;0;20230810
CUSCO;CHUMBIVILCAS;CHAMACA;80703;2018;45;9;9;45;0;20230810
CUSCO;CHUMBIVILCAS;CHAMACA;80703;2019;75;15;15;75;0;20230810
CUSCO;CHUMBIVILCAS;CHAMACA;80703;2018;33;23;23;33;0;20230810
CUSCO;CHUMBIVILCAS;CHAMACA;80703;2018;10;2;2;10;0;20230810
CUSCO;CHUMBIVILCAS;CHAMACA;80703;2018;25;5;5;25;0;20230810
CUSCO;CHUMBIVILCAS;CHAMACA;80703;2019;28;7;7;28;0;20230810
CUSCO;CHUMBIVILCAS;CHAMACA;80703;2018;125;23;23;125;0;20230810
CUSCO;CHUMBIVILCAS;CHAMACA;80703;2019;1215;712;685;1215;0;20230810
CUSCO;CHUMBIVILCAS;CHAMACA;80703;2019;60;51;50;8;52;20230810
CUSCO;CHUMBIVILCAS;CHAMACA;80703;2019;212;55;55;85;127;20230810
CUSCO;CANAS;LANGUI;80504;2019;85;26;25;85;0;20230810
CUSCO;CANAS;LANGUI;80504;2019;125;25;25;125;0;20230810
CUSCO;CANAS;LANGUI;80504;2019;352;98;88;352;0;20230810
CUSCO;CANAS;LANGUI;80504;2019;105;70;60;105;0;20230810
CUSCO;CANAS;LANGUI;80504;2019;35;21;17;35;0;20230810
CUSCO;CANAS;LANGUI;80504;2019;85;39;35;85;0;20230810
CUSCO;CANAS;LANGUI;80504;2018;90;43;39;90;0;20230810
CUSCO;CANAS;LANGUI;80504;2019;240;80;60;240;0;20230810
CUSCO;CANAS;LANGUI;80504;2019;5;18;2;5;0;20230810
CUSCO;CANAS;LANGUI;80504;2019;12;15;5;12;0;20230810
CUSCO;CANAS;LANGUI;80504;2019;260;90;80;260;0;20230810
CUSCO;CANAS;LANGUI;80504;2019;30;16;10;25;5;20230810
CUSCO;CANAS;LANGUI;80504;2019;35;17;15;35;0;20230810
CUSCO;CANAS;LANGUI;80504;2019;55;24;24;55;0;20230810
CUSCO;CANAS;LANGUI;80504;2019;12;7;5;12;0;20230810
CUSCO;CANAS;LANGUI;80504;2019;90;49;40;70;20;20230810
CUSCO;CANAS;LANGUI;80504;2019;50;18;16;50;0;20230810
CUSCO;CANAS;LANGUI;80504;2019;120;38;35;120;0;20230810
CUSCO;CANAS;LANGUI;80504;2019;17;6;5;17;0;20230810
CUSCO;CANAS;LANGUI;80504;2019;15;7;3;15;0;20230810
CUSCO;CANAS;LANGUI;80504;2019;240;230;80;240;0;20230810
CUSCO;CANAS;LANGUI;80504;2019;88;40;31;88;0;20230810
CUSCO;CANAS;LANGUI;80504;2019;90;30;27;90;0;20230810
CUSCO;CANAS;LANGUI;80504;2019;22;20;15;22;0;20230810
CUSCO;CANAS;LANGUI;80504;2018;18;10;9;18;0;20230810
CUSCO;CANAS;LANGUI;80504;2019;15;10;4;15;0;20230810
CUSCO;CANAS;LANGUI;80504;2019;35;6;5;30;5;20230810
CUSCO;CANAS;LANGUI;80504;2019;28;7;7;28;0;20230810
CUSCO;CANAS;LANGUI;80504;2019;104;36;26;70;34;20230810
CUSCO;CANAS;LANGUI;80504;2019;50;17;12;50;0;20230810
CUSCO;CANAS;LANGUI;80504;2019;68;32;30;68;0;20230810
CUSCO;CANAS;LANGUI;80504;2019;68;17;17;68;0;20230810
CUSCO;CANAS;LANGUI;80504;2019;45;30;20;40;5;20230810
CUSCO;CANAS;LANGUI;80504;2019;100;64;60;90;10;20230810
CUSCO;CANAS;LANGUI;80504;2019;35;20;15;35;0;20230810
CUSCO;CANAS;TUPAC AMARU;80508;2019;28;7;5;28;0;20230810
CUSCO;CANAS;TUPAC AMARU;80508;2019;24;6;6;24;0;20230810
CUSCO;CANAS;TUPAC AMARU;80508;2019;54;18;15;54;0;20230810
CUSCO;CANAS;TUPAC AMARU;80508;2019;96;27;27;96;0;20230810
CUSCO;CANAS;TUPAC AMARU;80508;2019;20;5;5;5;15;20230810
CUSCO;CANAS;TUPAC AMARU;80508;2019;156;39;39;156;0;20230810
CUSCO;CANAS;TUPAC AMARU;80508;2019;108;27;27;27;81;20230810
CUSCO;CANAS;TUPAC AMARU;80508;2019;208;52;52;208;0;20230810
CUSCO;CANAS;TUPAC AMARU;80508;2019;9;3;3;9;0;20230810
CUSCO;CANAS;TUPAC AMARU;80508;2019;32;8;8;32;0;20230810
CUSCO;CANAS;TUPAC AMARU;80508;2019;16;4;4;16;0;20230810
CUSCO;CANCHIS;CHECACUPE;80602;2019;63;25;22;63;0;20230810
CUSCO;CANCHIS;CHECACUPE;80602;2019;12;6;4;12;0;20230810
CUSCO;CANCHIS;CHECACUPE;80602;2018;100;20;18;60;40;20230810
CUSCO;CHUMBIVILCAS;SANTO TOMAS;80701;2019;130;70;41;130;0;20230810
CUSCO;CHUMBIVILCAS;SANTO TOMAS;80701;2019;12;8;3;12;0;20230810
CUSCO;CHUMBIVILCAS;SANTO TOMAS;80701;2019;48;17;16;48;0;20230810
CUSCO;CHUMBIVILCAS;SANTO TOMAS;80701;2019;158;46;41;148;10;20230810
CUSCO;CHUMBIVILCAS;SANTO TOMAS;80701;2019;96;51;32;96;0;20230810
CUSCO;CHUMBIVILCAS;SANTO TOMAS;80701;2019;96;28;24;96;0;20230810
CUSCO;CHUMBIVILCAS;SANTO TOMAS;80701;2019;160;65;46;160;0;20230810
CUSCO;CHUMBIVILCAS;SANTO TOMAS;80701;2019;80;51;31;80;0;20230810
CUSCO;CHUMBIVILCAS;SANTO TOMAS;80701;2019;18;10;7;;;20230810
CUSCO;CHUMBIVILCAS;SANTO TOMAS;80701;2019;370;200;74;370;0;20230810
CUSCO;CHUMBIVILCAS;SANTO TOMAS;80701;2019;48;25;12;48;0;20230810
CUSCO;CHUMBIVILCAS;SANTO TOMAS;80701;2019;25;8;7;25;0;20230810
CUSCO;CHUMBIVILCAS;SANTO TOMAS;80701;2019;24;35;8;24;0;20230810
CUSCO;CHUMBIVILCAS;SANTO TOMAS;80701;2019;60;16;12;53;7;20230810
CUSCO;CHUMBIVILCAS;SANTO TOMAS;80701;2018;44;14;11;44;0;20230810
CUSCO;CHUMBIVILCAS;SANTO TOMAS;80701;2019;40;10;10;40;0;20230810
CUSCO;CHUMBIVILCAS;SANTO TOMAS;80701;2019;51;18;17;51;0;20230810
CUSCO;CHUMBIVILCAS;SANTO TOMAS;80701;2019;20;5;5;20;0;20230810
CUSCO;CHUMBIVILCAS;SANTO TOMAS;80701;2019;33;10;9;33;0;20230810
CUSCO;CHUMBIVILCAS;SANTO TOMAS;80701;2019;32;8;8;32;0;20230810
CUSCO;CHUMBIVILCAS;QUIÑOTA;80707;2019;28;10;7;28;0;20230810
CUSCO;CHUMBIVILCAS;QUIÑOTA;80707;2019;104;33;33;104;0;20230810
CUSCO;CHUMBIVILCAS;QUIÑOTA;80707;2019;145;48;40;145;0;20230810
CUSCO;CHUMBIVILCAS;QUIÑOTA;80707;2019;169;60;54;169;0;20230810
CUSCO;CHUMBIVILCAS;QUIÑOTA;80707;2019;37;14;14;37;0;20230810
CUSCO;CHUMBIVILCAS;QUIÑOTA;80707;2019;15;6;6;15;0;20230810
CUSCO;CHUMBIVILCAS;QUIÑOTA;80707;2019;6;3;2;6;0;20230810
CUSCO;CHUMBIVILCAS;QUIÑOTA;80707;2019;179;54;54;179;0;20230810
CUSCO;CHUMBIVILCAS;QUIÑOTA;80707;2019;46;20;17;46;0;20230810
CUSCO;CHUMBIVILCAS;QUIÑOTA;80707;2018;60;15;13;60;0;20230810
CUSCO;CHUMBIVILCAS;QUIÑOTA;80707;2019;14;6;5;14;0;20230810
CUSCO;CHUMBIVILCAS;QUIÑOTA;80707;2019;55;22;22;55;0;20230810
CUSCO;CHUMBIVILCAS;QUIÑOTA;80707;2019;83;19;19;83;0;20230810
CUSCO;CHUMBIVILCAS;QUIÑOTA;80707;2019;15;4;4;15;0;20230810
CUSCO;LA CONVENCION;HUAYOPATA;80903;2018;82;32;22;82;0;20230810
CUSCO;LA CONVENCION;HUAYOPATA;80903;2018;78;25;25;20;58;20230810
CUSCO;LA CONVENCION;HUAYOPATA;80903;2018;98;38;38;98;0;20230810
CUSCO;LA CONVENCION;VILCABAMBA;80909;2019;617;166;152;617;0;20230810
CUSCO;LA CONVENCION;VILCABAMBA;80909;2019;250;50;50;250;0;20230810
CUSCO;LA CONVENCION;VILCABAMBA;80909;2019;65;13;13;65;0;20230810
CUSCO;LA CONVENCION;VILCABAMBA;80909;2019;152;38;38;152;0;20230810
CUSCO;LA CONVENCION;VILCABAMBA;80909;2018;450;90;60;450;0;20230810
CUSCO;LA CONVENCION;VILCABAMBA;80909;2018;175;35;30;175;0;20230810
CUSCO;CANAS;TUPAC AMARU;80508;2019;100;25;25;100;0;20230810
CUSCO;CANAS;TUPAC AMARU;80508;2019;120;30;30;120;0;20230810
CUSCO;CANAS;TUPAC AMARU;80508;2019;240;60;60;240;0;20230810
CUSCO;CANAS;TUPAC AMARU;80508;2019;72;18;18;72;0;20230810
CUSCO;CANAS;TUPAC AMARU;80508;2019;24;9;8;24;0;20230810
CUSCO;CANAS;TUPAC AMARU;80508;2019;4;1;1;4;0;20230810
CUSCO;CANAS;TUPAC AMARU;80508;2019;768;192;192;768;0;20230810
CUSCO;CANAS;TUPAC AMARU;80508;2019;169;43;42;128;41;20230810
CUSCO;CANAS;TUPAC AMARU;80508;2019;490;104;98;490;0;20230810
CUSCO;CANAS;TUPAC AMARU;80508;2019;60;15;15;60;0;20230810
CUSCO;CANAS;TUPAC AMARU;80508;2019;112;28;28;112;0;20230810
CUSCO;CANAS;TUPAC AMARU;80508;2019;50;16;10;40;10;20230810
CUSCO;CANAS;TUPAC AMARU;80508;2019;12;3;3;12;0;20230810
CUSCO;CANAS;TUPAC AMARU;80508;2019;270;67;61;244;26;20230810
CUSCO;CANAS;TUPAC AMARU;80508;2019;240;63;60;63;177;20230810
CUSCO;CANAS;TUPAC AMARU;80508;2019;51;17;16;51;0;20230810
CUSCO;CANAS;TUPAC AMARU;80508;2019;44;11;11;44;0;20230810
CUSCO;CANAS;TUPAC AMARU;80508;2019;20;7;5;20;0;20230810
CUSCO;CANAS;TUPAC AMARU;80508;2019;50;10;10;50;0;20230810
CUSCO;CANAS;TUPAC AMARU;80508;2019;110;30;30;80;30;20230810
CUSCO;CANAS;TUPAC AMARU;80508;2019;121;38;36;36;85;20230810
CUSCO;CANAS;TUPAC AMARU;80508;2019;168;49;42;168;0;20230810
CUSCO;CANAS;TUPAC AMARU;80508;2019;12;4;4;12;0;20230810
CUSCO;CHUMBIVILCAS;CHAMACA;80703;2018;20;5;5;20;0;20230810
CUSCO;CHUMBIVILCAS;CHAMACA;80703;2018;62;12;12;62;0;20230810
CUSCO;CHUMBIVILCAS;CHAMACA;80703;2018;8;3;3;8;0;20230810
CUSCO;CHUMBIVILCAS;CHAMACA;80703;2019;18;7;6;;;20230810
CUSCO;CHUMBIVILCAS;CHAMACA;80703;2019;1;1;1;;;20230810
CUSCO;CHUMBIVILCAS;CHAMACA;80703;2019;10;5;4;10;0;20230810
CUSCO;CHUMBIVILCAS;CHAMACA;80703;2018;50;10;10;50;0;20230810
CUSCO;CHUMBIVILCAS;CHAMACA;80703;2018;400;96;92;400;0;20230810
CUSCO;CHUMBIVILCAS;CHAMACA;80703;2019;600;80;76;600;0;20230810
CUSCO;CHUMBIVILCAS;CHAMACA;80703;2018;244;61;61;244;0;20230810
CUSCO;CHUMBIVILCAS;CHAMACA;80703;2019;65;40;32;65;0;20230810
CUSCO;CHUMBIVILCAS;CHAMACA;80703;2018;165;33;33;33;132;20230810
CUSCO;CHUMBIVILCAS;CHAMACA;80703;2019;3;1;1;;;20230810
CUSCO;CHUMBIVILCAS;CHAMACA;80703;2018;49;12;11;25;24;20230810
CUSCO;CHUMBIVILCAS;CHAMACA;80703;2019;33;16;13;33;0;20230810
CUSCO;CHUMBIVILCAS;CHAMACA;80703;2019;180;68;50;180;0;20230810
CUSCO;CHUMBIVILCAS;CHAMACA;80703;2019;43;70;70;9;34;20230810
CUSCO;CHUMBIVILCAS;CHAMACA;80703;2019;82;33;28;82;0;20230810
CUSCO;CHUMBIVILCAS;COLQUEMARCA;80704;2019;1050;650;650;1050;0;20230810
CUSCO;CHUMBIVILCAS;COLQUEMARCA;80704;2019;500;125;125;500;0;20230810
CUSCO;CHUMBIVILCAS;COLQUEMARCA;80704;2018;260;104;65;260;0;20230810
CUSCO;CHUMBIVILCAS;COLQUEMARCA;80704;2019;260;70;65;65;195;20230810
CUSCO;CHUMBIVILCAS;COLQUEMARCA;80704;2019;120;40;30;120;0;20230810
CUSCO;LA CONVENCION;VILCABAMBA;80909;2018;160;32;29;160;0;20230810
CUSCO;LA CONVENCION;VILCABAMBA;80909;2019;210;42;42;210;0;20230810
CUSCO;LA CONVENCION;VILCABAMBA;80909;2018;65;13;12;65;0;20230810
CUSCO;LA CONVENCION;VILCABAMBA;80909;2019;840;140;140;840;0;20230810
CUSCO;LA CONVENCION;VILCABAMBA;80909;2019;120;30;30;120;0;20230810
CUSCO;LA CONVENCION;VILCABAMBA;80909;2019;48;11;11;48;0;20230810
CUSCO;LA CONVENCION;VILCABAMBA;80909;2019;237;64;60;237;0;20230810
CUSCO;LA CONVENCION;VILCABAMBA;80909;2019;45;9;9;45;0;20230810
CUSCO;LA CONVENCION;VILCABAMBA;80909;2019;108;27;27;108;0;20230810
CUSCO;LA CONVENCION;VILCABAMBA;80909;2019;155;45;41;155;0;20230810
CUSCO;LA CONVENCION;VILCABAMBA;80909;2018;85;18;17;85;0;20230810
CUSCO;LA CONVENCION;VILCABAMBA;80909;2018;130;27;26;130;0;20230810
CUSCO;LA CONVENCION;VILCABAMBA;80909;2018;285;57;54;285;0;20230810
CUSCO;LA CONVENCION;VILCABAMBA;80909;2019;175;35;35;175;0;20230810
CUSCO;LA CONVENCION;VILCABAMBA;80909;2019;272;68;68;272;0;20230810
CUSCO;LA CONVENCION;VILCABAMBA;80909;2019;248;62;62;248;0;20230810
CUSCO;LA CONVENCION;VILCABAMBA;80909;2019;60;12;12;60;0;20230810
CUSCO;LA CONVENCION;VILCABAMBA;80909;2019;180;52;45;180;0;20230810
CUSCO;LA CONVENCION;VILCABAMBA;80909;2019;192;48;48;192;0;20230810
CUSCO;LA CONVENCION;VILCABAMBA;80909;2019;48;12;12;48;0;20230810
CUSCO;LA CONVENCION;VILCABAMBA;80909;2018;400;80;80;400;0;20230810
CUSCO;LA CONVENCION;VILCABAMBA;80909;2019;25;5;5;25;0;20230810
CUSCO;LA CONVENCION;VILCABAMBA;80909;2019;24;6;6;24;0;20230810
CUSCO;CANCHIS;SICUANI;80601;2018;70;24;20;70;0;20230810
CUSCO;CANCHIS;SICUANI;80601;2018;35;12;11;35;0;20230810
CUSCO;CANCHIS;SICUANI;80601;2018;78;26;26;;;20230810
CUSCO;CANCHIS;SICUANI;80601;2018;495;165;165;495;0;20230810
CUSCO;CANCHIS;SICUANI;80601;2018;15;6;6;15;0;20230810
CUSCO;CANCHIS;SICUANI;80601;2018;35;19;11;;;20230810
CUSCO;CANCHIS;SICUANI;80601;2018;24;11;6;24;0;20230810
CUSCO;CANCHIS;SICUANI;80601;2018;23;8;5;23;0;20230810
CUSCO;CANCHIS;SICUANI;80601;2018;95;21;20;95;0;20230810
CUSCO;CANCHIS;SICUANI;80601;2018;27;16;9;27;0;20230810
CUSCO;CANCHIS;SICUANI;80601;2018;603;201;201;603;0;20230810
CUSCO;CANCHIS;SICUANI;80601;2018;480;137;120;480;0;20230810
CUSCO;CANCHIS;SICUANI;80601;2018;305;80;75;305;0;20230810
CUSCO;CANCHIS;SICUANI;80601;2018;126;47;42;126;0;20230810
CUSCO;CANCHIS;SICUANI;80601;2018;650;130;120;650;0;20230810
CUSCO;CANCHIS;SICUANI;80601;2018;305;61;54;305;0;20230810
CUSCO;CANCHIS;SICUANI;80601;2018;255;51;47;255;0;20230810
CUSCO;CANCHIS;SICUANI;80601;2018;138;36;36;;;20230810
CUSCO;CANCHIS;SICUANI;80601;2018;28;8;7;28;0;20230810
CUSCO;CANCHIS;SICUANI;80601;2018;28;5;5;28;0;20230810
CUSCO;CANCHIS;SICUANI;80601;2018;122;35;35;122;0;20230810
CUSCO;CANCHIS;SICUANI;80601;2018;384;128;128;384;0;20230810
CUSCO;CANCHIS;SICUANI;80601;2018;24;7;5;24;0;20230810
CUSCO;CANCHIS;SICUANI;80601;2018;15;6;6;15;0;20230810
CUSCO;CANCHIS;SICUANI;80601;2018;35;12;12;35;0;20230810
CUSCO;CANCHIS;SICUANI;80601;2018;88;27;27;88;0;20230810
CUSCO;CANCHIS;SICUANI;80601;2018;36;12;12;36;0;20230810
CUSCO;CANCHIS;SICUANI;80601;2018;115;17;16;115;0;20230810
CUSCO;CANCHIS;SICUANI;80601;2018;85;19;19;85;0;20230810
CUSCO;CANCHIS;SICUANI;80601;2018;125;25;20;75;50;20230810
CUSCO;CANCHIS;SICUANI;80601;2018;80;25;21;80;0;20230810
